,index,address,animal,building_floor,d_to_bank,d_to_coffe,d_to_conv,d_to_metro,elevator,id,loc,metro_count,parking,price,room_floor,room_options,room_size,room_type,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,biddet,d_to_fancy,park,distance_gn,distance_md,d_to_mac,star_bucks,population,elder,elder_ratio,totalbanks,bank_ratio
6467,7114,서울특별시 노원구 공릉동,False,3,189.0,309.0,106.0,325.0,False,57e5333b868bf468f44c5c32,"[127.071993234, 37.6227323249]",13.0,False,6000.0,1,[],42.9,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2312198998,9.09916796406,14.715882332,11.4745085415,0.862386311383,0.990586026147,57678.2,7006.5,0.121475704859,6.7,0.000116161738751
6468,7115,서울특별시 광진구 화양동,False,8,234.0,167.0,84.0,431.0,True,580045ec7ae89d6431aad7f6,"[127.069946756, 37.5469348187]",12.0,False,5600.0,6,"[0, 1, 11, 7, 9]",14.9,원룸,1,1,0,0,0,0,0,1,0,1,0,1,0,3.33684090123,1.98303066406,7.5059577292,9.39601699551,0.285033336509,0.696670795959,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6469,7116,서울특별시 광진구 화양동,False,5,320.0,163.0,71.0,398.0,False,57feef1d76384867491023cb,"[127.068880339, 37.5439909809]",12.0,False,6700.0,2,"[0, 1, 6, 7, 8]",23.1,원룸,1,1,0,0,0,0,1,1,1,0,0,0,0,3.06824921202,1.65485184361,7.2142073876,9.3739075001,0.526819918811,0.401371527122,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6470,7117,서울특별시 관악구 봉천동,False,6,120.0,46.0,37.0,242.0,True,578729211de074454ceac582,"[126.953003994, 37.4791149942]",5.0,False,5100.0,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",19.8,원룸,1,1,1,1,1,1,1,1,1,1,1,0,0,9.43460685583,4.48054931057,5.4175050724,9.42962923816,0.175818692686,0.271384764158,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6471,7118,서울특별시 구로구 오류동,False,19,42.0,43.0,12.0,165.0,True,5803aacfe2887b4caac25edf,"[126.84506675, 37.4958715955]",7.0,True,5700.0,14,"[0, 1, 3, 7, 9, 11, 6, 4]",31.74,오피스텔,1,1,0,1,1,0,1,1,0,1,0,1,0,14.2701918058,6.7507720841,14.4035543706,12.986659243,1.6335438331,0.0422709519393,56690.75,6857.875,0.120969911317,9.0,0.000158756058087
6472,7119,서울특별시 관악구 봉천동,True,4,73.0,82.0,135.0,308.0,False,580438831cdaba5ed8609a71,"[126.954604999, 37.4789462304]",5.0,True,4400.0,2,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",19.8,원룸,1,1,1,1,1,1,1,1,0,1,1,1,0,9.33119658107,4.4424784086,5.29908545281,9.43307057173,0.276349451127,0.37926959132,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6473,7122,서울특별시 관악구 봉천동,False,6,153.0,154.0,93.0,287.0,True,57ac49a85deb2278dccb9f37,"[126.949950884, 37.4799246487]",6.0,False,7100.0,3,"[0, 1, 4, 3, 6, 7, 9, 11]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,9.60398251276,4.51645791154,5.62435077947,9.37537796674,0.214235397966,0.185148084381,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6474,7123,서울특별시 관악구 봉천동,False,6,189.0,280.0,86.0,531.0,True,57fd9652238f9c71128e91bc,"[126.955849662, 37.4772023479]",4.0,True,3800.0,3,"[0, 1, 3, 4, 5, 6, 7, 9, 10, 11]",19.8,원룸,1,1,0,1,1,1,1,1,0,1,1,1,0,9.35959516303,4.58380109473,5.29242978183,9.61574753555,0.491913758021,0.59364604274,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6475,7124,서울특별시 관악구 신림동,False,5,190.0,391.0,124.0,1032.0,False,579735c6415dea2d151903bf,"[126.936126256, 37.4742956848]",4.0,True,3600.0,2,"[0, 1, 2, 11, 7, 6, 5, 4, 9]",16.5,원룸,1,1,1,0,1,1,1,1,0,1,0,1,0,10.8258719187,5.69005763637,6.99267973685,10.2315028568,0.99993747823,1.18267863061,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6476,7125,서울특별시 관악구 신림동,False,4,73.0,579.0,317.0,831.0,False,57f4bbba25b6702918b08c51,"[126.938264193, 37.4754933622]",3.0,False,3370.0,2,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,10.6330603004,5.47270806933,6.76611135501,10.05637826,1.01166526851,1.16803686311,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6477,7126,서울특별시 관악구 봉천동,False,5,298.0,255.0,96.0,353.0,False,57fc846022a2aa109dd98905,"[126.962458199, 37.4740258698]",8.0,False,4400.0,-1,"[0, 1, 3, 4, 7, 9, 11]",15.8,원룸,1,1,0,1,1,0,0,1,0,1,0,1,0,9.13450660886,4.76324496829,4.9891774679,9.93556572794,1.15851575782,0.330432826923,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6478,7127,서울특별시 성북구 삼선동1가,False,2,282.0,506.0,151.0,430.0,False,579f661505f66876a270932c,"[127.008980499, 37.5853376239]",15.0,False,3300.0,-1,"[2, 1, 4, 7, 8, 6]",9.9,원룸,0,1,1,0,1,0,1,1,1,0,0,0,0,3.31550453638,6.48418039624,9.45061521187,4.55162344296,0.470003975915,0.404781250479,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
6479,7128,서울특별시 관악구 신림동,True,5,226.0,247.0,57.0,1144.0,True,57ab3c0cf96823739c148e43,"[126.938935986, 37.472394237]",3.0,True,4100.0,3,"[0, 10, 1, 11, 3, 4, 5, 6, 7, 9]",26.4,원룸,1,1,0,1,1,1,1,1,0,1,1,1,0,10.8787797857,5.72722211821,6.86076779131,10.377833236,1.31349532189,1.46582869857,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6480,7129,서울특별시 관악구 봉천동,False,6,77.0,31.0,24.0,147.0,True,57f1c9ded930896cb34c720f,"[126.963990304, 37.4758175544]",8.0,True,5000.0,3,[0],26.4,1.5룸,1,0,0,0,0,0,0,0,0,0,0,0,0,8.90156852261,4.54140854925,4.76380224531,9.73395167497,1.16351558701,0.099503505048,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6481,7130,서울특별시 서대문구 연희동,False,4,80.0,93.0,215.0,568.0,False,57fded1c818b5570f2117091,"[126.928173415, 37.5625065323]",14.0,False,6500.0,0,"[0, 1, 3, 4, 6, 7, 9, 10, 11]",16.5,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,4.72427728785,2.69929672492,9.88477466844,3.27486585717,0.869848965316,0.409470066083,41618.0,5933.0,0.142558508338,9.0,0.000216252583017
6482,7131,서울특별시 광진구 화양동,False,3,122.0,238.0,73.0,308.0,False,57fdedc835fdb718b632037c,"[127.066914622, 37.5425036602]",10.0,False,4100.0,-1,"[1, 8]",23.1,원룸,0,1,0,0,0,0,0,0,1,0,0,0,0,2.83239429284,1.50243771247,6.97487208497,9.24568545111,0.766209218842,0.393195138666,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6483,7132,서울특별시 관악구 신림동,False,4,93.0,492.0,205.0,936.0,True,57ad5e61329210451ecb0389,"[126.937129682, 37.474851245]",3.0,True,4000.0,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",19.8,원룸,1,1,1,1,1,1,1,1,1,1,1,1,0,10.7358692746,5.58850799949,6.88660561142,10.1497393784,0.999417748863,1.17079916346,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6484,7133,서울특별시 서대문구 연희동,False,10,193.0,229.0,241.0,704.0,True,57a83e90d46c640861970c95,"[126.928806151, 37.5636565868]",14.0,True,6100.0,2,"[0, 1, 4, 6, 7, 9, 11]",19.8,오피스텔,1,1,0,0,1,0,1,1,0,1,0,1,0,4.66349928438,2.78986962165,9.93512053219,3.2177016626,0.896245971855,0.545830969846,41618.0,5933.0,0.142558508338,9.0,0.000216252583017
6485,7134,서울특별시 마포구 상수동,False,7,76.0,138.0,52.0,168.0,True,5804313d2bb52a4df7e1faed,"[126.924326304, 37.54794401]",17.0,True,7550.0,4,"[0, 1, 4, 6, 7, 9, 11]",19.8,오피스텔,1,1,0,0,1,0,1,1,0,1,0,1,0,5.39097248484,2.42397640459,9.10320930769,4.00035149735,0.816186401729,0.109152040463,46551.4117647,5715.76470588,0.122783917591,11.8823529412,0.000255252257466
6486,7135,서울특별시 마포구 염리동,False,3,233.0,251.0,96.0,202.0,False,5801d49433457c5d558cf93b,"[126.947179985, 37.5550887458]",23.0,False,5800.0,3,"[0, 1, 2, 6, 7, 8]",36.3,1.5룸,1,1,1,0,0,0,1,1,1,0,0,0,0,3.2275054187,4.27217936936,8.13217114169,1.84704296007,0.884956147602,0.390677474166,12754.0,1761.0,0.138074329622,1.0,7.84067743453e-05
6487,7136,서울특별시 광진구 화양동,False,17,598.0,167.0,147.0,158.0,True,57fefab22bf391319a857258,"[127.075011444, 37.5465604985]",11.0,True,8300.0,8,"[0, 1, 4, 6, 7, 8, 11]",26.4,원룸,1,1,0,0,1,0,1,1,1,0,0,1,0,3.67618523352,2.00763542903,7.80744860111,9.841884619,0.184339294548,0.751803435285,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6488,7137,서울특별시 관악구 봉천동,True,10,202.0,154.0,57.0,253.0,True,57f47eb574e56d4ea27175f1,"[126.961322346, 37.4756293011]",8.0,True,5500.0,7,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 11]",29.7,원룸,1,1,1,1,1,1,1,1,0,1,0,1,0,9.09361899451,4.6116142245,4.97026437376,9.76055663461,0.971586583264,0.331230183725,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6489,7138,서울특별시 관악구 신림동,False,4,273.0,203.0,107.0,1158.0,False,5791ae815dee5a08a75a5e27,"[126.940509865, 37.4720778842]",3.0,False,4900.0,2,"[0, 1, 2, 4, 5, 6, 7, 9, 11]",21.4,원룸,1,1,1,0,1,1,1,1,0,1,0,1,0,10.7857534776,5.68443925649,6.7535189122,10.3819784866,1.40050664964,1.39067590048,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6490,7139,서울특별시 관악구 봉천동,False,4,147.0,249.0,104.0,365.0,False,57c54813eabdd870f6e4e0be,"[126.964158569, 37.4738353837]",8.0,True,9200.0,2,[11],52.8,투룸,0,0,0,0,0,0,0,0,0,0,0,1,0,9.03697659816,4.75533010436,4.88110184892,9.95403933809,1.2908233045,0.27376027387,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6491,7140,서울특별시 성북구 안암동5가,False,7,91.0,58.0,76.0,303.0,False,57450d91937055520574d401,"[127.030183406, 37.583676279]",15.0,False,6500.0,5,"[0, 4, 1, 3, 6, 7, 9]",16.5,원룸,1,1,0,1,1,0,1,1,0,1,0,0,0,4.75740772177,6.3799632361,9.46353405564,6.1397570061,0.114194152677,0.0503895001498,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
6492,7142,서울특별시 광진구 군자동,False,3,116.0,472.0,382.0,534.0,False,580193926e2ddb390d10a3e3,"[127.070077407, 37.5511117701]",12.0,True,8500.0,1,[],39.6,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6488469176,2.44731745868,7.84154446748,9.3278592193,0.501356337597,1.02071946171,22058.0,2453.0,0.111206818388,4.0,0.000181340103364
6493,7143,서울특별시 관악구 봉천동,False,5,138.0,223.0,132.0,465.0,False,58004f24c3b7ab7f55eed315,"[126.955306741, 37.4776310243]",4.0,False,16100.0,2,"[0, 1, 3, 4, 6, 7, 9, 11]",42.9,투룸,1,1,0,1,1,0,1,1,0,1,0,1,0,9.36878531332,4.55582754398,5.31158525967,9.57259088922,0.424646948138,0.526219593176,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6494,7144,서울특별시 동대문구 용두동,False,5,299.0,221.0,33.0,610.0,True,5801d694e289fc19f5c3fa77,"[127.028171556, 37.5806710619]",27.0,True,10000.0,1,"[0, 1, 2, 3, 4, 6, 7, 8, 11]",36.3,투룸,1,1,1,1,1,0,1,1,1,0,0,1,0,4.45641960903,6.01959937701,9.101130806,5.85765660208,0.426805810491,0.387855721051,49628.5333333,7085.33333333,0.142767332771,9.85714285714,0.000198618459888
6495,7145,서울특별시 관악구 봉천동,False,5,403.0,365.0,360.0,741.0,False,56b037e22a697669c20c3359,"[126.952206407, 37.4746168345]",5.0,True,5100.0,-1,"[1, 0, 10, 11, 2, 3, 4, 6, 7, 9]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,1,1,0,9.78947477443,4.96786034946,5.71356711155,9.93427010007,0.662174207952,0.732327423613,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6496,7146,서울특별시 관악구 봉천동,False,6,208.0,151.0,24.0,260.0,False,57ec9e18e4ed9725a19a1d8d,"[126.963339641, 37.4747469546]",8.0,False,6600.0,3,"[0, 1, 3, 4, 6, 7, 9]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,0,0,0,9.02319208463,4.66914411453,4.87928692348,9.85376955788,1.1739230147,0.218832103809,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6497,7147,서울특별시 관악구 신림동,False,6,312.0,308.0,54.0,1062.0,False,57ff60e4523eeb5a96dc8f66,"[126.939478079, 37.4730612634]",3.0,False,3420.0,2,"[0, 10, 1, 11, 2, 3, 4, 5, 6, 7, 9, 8]",19.8,원룸,1,1,1,1,1,1,1,1,1,1,1,1,0,10.7971620837,5.63902185542,6.78475188202,10.2949257957,1.2841600792,1.38101706004,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6498,7148,서울특별시 광진구 화양동,False,8,473.0,90.0,113.0,284.0,True,57188d11f56e972fb96374dc,"[127.072458098, 37.5460863655]",12.0,False,7000.0,6,"[0, 1, 3, 4, 6, 7, 11, 10]",19.8,원룸,1,1,0,1,1,0,1,1,0,0,1,1,0,3.45987750096,1.90981318382,7.6041861023,9.63156421481,0.149157897943,0.617333818281,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6499,7149,서울특별시 관악구 봉천동,False,3,172.0,319.0,114.0,511.0,False,57e9e1dadcd9ac0e0b7220aa,"[126.948247026, 37.4783633667]",5.0,False,7100.0,2,"[0, 1, 7, 9, 11]",16.5,원룸,1,1,0,0,0,0,0,1,0,1,0,1,0,9.82596442456,4.74006105927,5.83258683639,9.56956767994,0.429274362839,0.414659061181,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6500,7150,서울특별시 관악구 봉천동,True,3,228.0,182.0,214.0,206.0,False,57f5f4e75a5c6f06d3911fbb,"[126.939869402, 37.481311106]",4.0,True,3700.0,1,"[8, 1]",19.83,1.5룸,0,1,0,0,0,0,0,0,1,0,0,0,0,9.97946601518,4.86727570473,6.39551797138,9.39476554251,0.856122274706,0.894244453042,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6501,7151,서울특별시 성북구 하월곡동,False,4,246.0,204.0,108.0,159.0,False,5804517d347f840832b1fded,"[127.04247018, 37.6006111468]",11.0,True,8500.0,1,"[11, 7, 2, 0]",42.9,투룸,1,0,1,0,0,0,0,1,0,0,0,1,0,6.67006260679,8.28697409897,11.5460378889,7.95226750949,0.781172861889,0.220536372326,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
6502,7152,서울특별시 관악구 봉천동,False,4,93.0,167.0,152.0,439.0,False,578c9ff54afa8064add91c95,"[126.950730225, 37.4776508288]",5.0,False,7300.0,3,"[0, 1, 11, 8, 7, 6, 4, 3]",29.7,1.5룸,1,1,0,1,1,0,1,1,1,0,0,1,0,9.69236894233,4.71209817145,5.66912512732,9.61603799453,0.351148626252,0.394936906599,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6503,7153,서울특별시 노원구 공릉동,False,3,194.0,111.0,85.0,294.0,False,57cf7ef8f356d94d9becbab9,"[127.078243007, 37.6198487908]",14.0,False,5400.0,-1,"[0, 1, 11, 4, 3, 7, 6, 9]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,10.4739766038,8.56869705383,14.6430276259,11.7552116341,1.11567774832,0.670517192779,57678.2,7006.5,0.121475704859,6.7,0.000116161738751
6504,7154,서울특별시 관악구 봉천동,True,3,167.0,158.0,98.0,221.0,False,56e0e48e8df0f0162c44b172,"[126.962217843, 37.4753953283]",8.0,False,6000.0,2,[],33.0,투룸,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05042367222,4.61903670177,4.91917087066,9.78400644062,1.0516726586,0.261956686121,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6505,7155,서울특별시 서대문구 창천동,False,3,303.0,463.0,175.0,531.0,False,5801b5cfda664d216d96b668,"[126.933835469, 37.5592806691]",19.0,False,6400.0,1,"[0, 1, 4, 6, 7, 8, 11]",23.1,원룸,1,1,0,0,1,0,1,1,1,0,0,1,0,4.26261328929,3.11864959403,9.27799556219,2.81225627969,0.265782245337,0.260610533603,43615.0666667,6321.46666667,0.144937682085,7.86666666667,0.000180365806312
6506,7156,서울특별시 관악구 봉천동,False,5,197.0,309.0,272.0,327.0,True,57ecbdf927c9da500ddd2749,"[126.944360858, 37.4804267136]",5.0,True,5500.0,-1,"[0, 11, 1, 7, 9, 3, 4]",15.8,원룸,1,1,0,1,1,0,0,1,0,1,0,1,0,9.93266578913,4.71762230494,6.05822661664,9.4044843152,0.694803565722,0.621318909616,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6507,7157,서울특별시 관악구 신림동,False,6,223.0,214.0,79.0,1208.0,True,57fd925cb9c6985b339b281c,"[126.934653, 37.473139]",4.0,True,4200.0,3,"[0, 1, 3, 4, 6, 7, 9, 10, 11]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,1,1,0,10.9936859496,5.8702487073,7.16441244947,10.3890007981,1.05663826094,1.2533336097,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6508,7158,서울특별시 관악구 신림동,False,4,131.0,587.0,188.0,806.0,False,57e9d27fb8a0ba4e3810f41d,"[126.938937946, 37.4755441688]",3.0,True,4170.0,2,"[0, 1, 3, 4, 6, 7, 9, 11, 10, 2, 5]",16.5,원룸,1,1,1,1,1,1,1,1,0,1,1,1,0,10.6065318786,5.43440686738,6.70957984395,10.0369628723,1.05045567139,1.20055401394,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6509,7159,서울특별시 동작구 상도1동,False,5,358.0,105.0,13.0,347.0,True,5800936d78892404580bd378,"[126.951622267, 37.5039029505]",7.0,False,6900.0,4,"[0, 10, 11, 3, 4, 2, 7, 9]",13.2,원룸,1,0,1,1,1,0,0,1,0,1,1,1,0,7.26380005672,2.35840132547,5.01662001716,6.72172811672,0.51905693123,0.78644626106,48516.0,5780.0,0.119135955149,5.0,0.000103058784731
6510,7160,서울특별시 관악구 신림동,False,6,129.0,157.0,190.0,1309.0,True,58004a4c7e1fa3643a2a0449,"[126.935314421, 37.4718228715]",4.0,True,3770.0,3,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 10]",19.8,원룸,1,1,1,1,1,1,1,1,0,1,1,1,0,11.1076698805,5.95616330389,7.17489182385,10.5154689634,1.21409691582,1.41049972057,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6511,7161,서울특별시 관악구 신림동,False,5,212.0,425.0,234.0,972.0,True,57fc9c613557872b3cdcedd4,"[126.938744734, 37.4740267683]",3.0,False,3200.0,0,"[0, 1, 8, 10, 4]",14.9,원룸,1,1,0,0,1,0,0,0,1,0,1,0,0,10.7702910676,5.58396121403,6.79588229401,10.2049694571,1.16041217357,1.32503875906,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6512,7162,서울특별시 관악구 신림동,False,5,406.0,380.0,405.0,663.0,False,57d3d9132503195c83e7bc47,"[126.921013275, 37.4875097542]",8.0,False,4200.0,1,"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11]",16.5,원룸,1,1,0,1,1,0,1,1,1,1,1,1,0,10.1149500283,5.61431544466,7.82983621541,9.29452793778,1.01749055527,0.48920881734,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6513,7163,서울특별시 광진구 화양동,False,6,231.0,166.0,84.0,433.0,True,57402f0737cf697612551933,"[127.069919036, 37.5469384392]",12.0,True,5600.0,3,"[0, 1, 10, 11, 3, 4, 6, 7, 8, 9]",19.8,원룸,1,1,0,1,1,0,1,1,1,1,1,1,0,3.33516168505,1.98334846831,7.50446851496,9.3935430768,0.287390812235,0.697323981219,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6514,7164,서울특별시 성북구 동선동4가,False,5,123.0,121.0,97.0,206.0,True,580450978d452867db443e7f,"[127.017759355, 37.5943898008]",9.0,False,5000.0,1,"[0, 1, 2, 3, 4, 6, 7, 9]",19.8,원룸,1,1,1,1,1,0,1,1,0,1,0,0,0,4.57322482331,7.45676868736,10.4892243146,5.75952323823,0.214563717851,0.147966830534,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
6515,7165,서울특별시 관악구 봉천동,False,6,162.0,230.0,90.0,402.0,False,57763335e076fa3c46755ad1,"[126.948616935, 37.4797042299]",6.0,False,5000.0,4,"[0, 1, 3, 4, 7, 9, 10, 11]",19.8,원룸,1,1,0,1,1,0,0,1,0,1,1,1,0,9.71514404229,4.59349852487,5.74194223139,9.4172920574,0.3336482308,0.290521645971,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6516,7166,서울특별시 관악구 봉천동,False,4,185.0,445.0,302.0,568.0,False,57cd49e08d16cc17324b349d,"[126.967753822, 37.4732381488]",8.0,False,6700.0,2,[11],46.2,투룸,0,0,0,0,0,0,0,0,0,0,0,1,0,8.85073662519,4.71976238583,4.67441264326,10.0221385187,1.21979861997,0.409094463064,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6517,7167,서울특별시 광진구 화양동,False,5,198.0,259.0,180.0,458.0,False,5801adef323f3e78f0b4bf4a,"[127.066848145, 37.5440894567]",12.0,False,5700.0,2,"[0, 1, 7, 4, 6, 9, 11]",19.8,원룸,1,1,0,0,1,0,1,1,0,1,0,1,0,2.92830112512,1.67798943988,7.09027627896,9.19720790681,0.660489874637,0.510256028874,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6518,7168,서울특별시 노원구 상계동,False,10,109.0,102.0,103.0,238.0,True,580324078fa0380b7dfbafb9,"[127.066150944, 37.6564614007]",10.0,True,6650.0,9,"[0, 1, 4, 6, 7, 9, 10]",18.2,원룸,1,1,0,0,1,0,1,1,0,1,1,0,0,12.6130099449,12.7276882451,18.0854117643,13.6271845045,0.972065581749,0.307929880471,57678.2,7006.5,0.121475704859,6.7,0.000116161738751
6519,7169,서울특별시 관악구 신림동,False,6,289.0,310.0,197.0,1138.0,True,576ba1504e805949ce9f2c23,"[126.936086457, 37.4732396796]",4.0,False,3535.0,4,"[0, 10, 11, 1, 2, 3, 4, 6, 7, 8]",19.8,원룸,1,1,1,1,1,0,1,1,1,0,1,1,0,10.9362194334,5.78796934611,7.04518880156,10.3459965241,1.10000803521,1.2877916982,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6520,7170,서울특별시 관악구 봉천동,False,9,166.0,268.0,205.0,280.0,True,55b208896cc22912b667ef60,"[126.944387453, 37.4811547414]",5.0,True,5300.0,7,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 11]",16.5,오피스텔,1,1,1,1,1,1,1,1,0,1,0,1,0,9.85558900637,4.64880654033,6.02699446896,9.32470768167,0.695243031132,0.613439316172,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6521,7171,서울특별시 관악구 신림동,False,3,264.0,281.0,149.0,1120.0,False,56e01d33ccd27d1f0da0c0a9,"[126.93799056, 37.4728118133]",3.0,False,3800.0,1,"[0, 1, 3, 4, 6, 7, 9, 11]",19.8,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,10.9200778566,5.73331366012,6.91460215431,10.3516976751,1.22765604985,1.40496339164,21343.0,1756.0,0.0822752190414,3.0,0.000140561308157
6522,7172,서울특별시 서초구 서초동,False,14,120.0,116.0,21.0,160.0,True,580084ac97de772a8d31f9f2,"[127.015096979, 37.4863530703]",14.0,True,8560.0,6,"[0, 1, 7, 8]",28.0,원룸,1,1,0,0,0,0,0,1,1,0,0,0,0,5.17333633904,3.24534321544,1.65968401253,9.62032416584,0.473891884386,0.119536913964,47368.9473684,5276.31578947,0.111387651248,22.4210526316,0.000473328074133
6523,7173,서울특별시 마포구 신수동,False,5,146.0,809.0,62.0,338.0,False,57bbf68ce4efd82962eb03f9,"[126.938828631, 37.5485723005]",19.0,False,5700.0,2,"[0, 1, 2, 3, 6, 7, 8]",23.1,원룸,1,1,1,1,0,0,1,1,1,0,0,0,0,4.1853485325,3.62765362347,8.14355204943,2.85817469427,0.80444733909,0.449996024416,21879.0,2798.0,0.127885186709,1.0,4.57059280589e-05
6524,7174,서울특별시 성동구 마장동,False,3,224.0,204.0,176.0,202.0,False,58009a825b4cd92fd8608f7d,"[127.039719072, 37.5635055877]",22.0,False,6500.0,2,"[0, 1, 3, 4, 6, 7, 9, 11]",16.5,원룸,1,1,0,1,1,0,1,1,0,1,0,1,0,3.89231483581,4.51323720605,7.54891235003,6.55235661139,0.556859442534,0.257335056268,24872.0,3271.0,0.131513348344,5.0,0.000201029269862
6525,7175,서울특별시 용산구 청파동3가,False,4,137.0,0.0,93.0,341.0,False,5801fae3fcccbf2a61dfc10c,"[126.968252743, 37.5444609063]",27.0,False,6350.0,2,"[0, 1, 6, 7, 9, 11]",16.5,원룸,1,1,0,0,0,0,1,1,0,1,0,1,0,2.54841752636,3.20233158995,6.04765514975,2.12087963757,1.19317228651,0.101021579604,29051.0588235,4234.11764706,0.145747446686,10.75,0.000370038147845
6526,7177,서울특별시 광진구 화양동,False,6,483.0,161.0,84.0,353.0,True,5801c55a5c62da029756e0c5,"[127.074163269, 37.5448058883]",11.0,False,7050.0,3,"[1, 0, 11, 7, 9, 3, 6]",19.8,원룸,1,1,0,1,0,0,1,1,0,1,0,1,0,3.50919909835,1.80013314807,7.62346930182,9.80787885606,0.292606771057,0.546519660812,24506.0,2123.0,0.0866318452624,9.0,0.000367256998286
6527,7178,서울특별시 관악구 봉천동,False,10,81.0,67.0,22.0,245.0,True,57f33e2583e0ec758c3baa85,"[126.950022709, 37.4807247751]",6.0,True,6100.0,8,"[0, 1, 2, 3, 4, 7, 9, 11]",23.1,원룸,1,1,1,1,1,0,0,1,0,1,0,1,0,9.54901151756,4.43482871916,5.58330022486,9.28648428589,0.196020838444,0.12662614111,48114.0,6002.81818182,0.124762401418,5.47368421053,0.000113764896091
6528,7179,서울특별시 성북구 하월곡동,False,1,246.0,217.0,104.0,162.0,False,57ff4f18b3385f03de11a5bf,"[127.04275564, 37.6007696181]",11.0,False,6500.0,1,"[8, 7]",39.6,투룸,0,0,0,0,0,0,0,1,1,0,0,0,0,6.70073814933,8.29677884062,11.5696052782,7.98289141941,0.811544788206,0.231896409325,44489.7142857,6085.61904762,0.136787101138,8.11111111111,0.000182314299863
