loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
"[127.0608872945, 37.5944150759]",원룸,23.1,3,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,4500
"[126.90710378494012, 37.57652213128604]",쓰리룸,56.1,3,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
"[127.05454161674484, 37.563186123918136]",원룸,33.0,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4500
"[127.07164409693264, 37.546865325200024]",오피스텔,26.4,7,10,True,True,개별 난방,True,True,True,False,True,True,False,True,True,True,False,True,True,False,8000.0
"[127.0608313177, 37.5924185071]",투룸,39.6,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
"[127.04204103291136, 37.56242719198991]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,True,True,False,7000.0
"[127.07258460862407, 37.54585202811006]",원룸,18.2,2,8,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,6900.0
"[127.08053364247063, 37.62222585637542]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,4300.0
"[127.07634082189702, 37.6250289110371]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,False,False,False,5900.0
"[127.08165629963086, 37.621288058084964]",1.5룸,29.7,2,4,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,True,False,False,False,7800.0
"[126.95397012308491, 37.511281316751734]",투룸,39.6,6,6,True,True,개별 난방,True,True,True,False,False,False,False,True,False,False,True,False,False,False,23500.0
"[127.06899056292215, 37.54080858640409]",원룸,89.1,15,20,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,9700.0
"[126.92304931933701, 37.58365866019628]",원룸,23.1,4,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5000.0
"[127.0575826641, 37.590812767]",원룸,19.8,5,5,False,False,개별 난방,False,True,True,False,False,True,False,False,True,False,True,True,False,False,5500.0
"[127.07155696705206, 37.626113093151744]",원룸,109.1,1,2,False,False,개별 난방,False,False,True,True,True,False,False,True,True,True,False,True,False,False,3400.0
"[127.06881034108373, 37.54662554285]",원룸,19.8,4,7,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,7000.0
"[127.08002245341753, 37.62298303334642]",원룸,19.8,4,5,True,False,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,6400.0
"[127.07663612595975, 37.62137431606185]",원룸,16.5,1,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3300.0
"[127.07302754602321, 37.61936920428246]",원룸,21.5,3,5,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,False,True,False,False,5500.0
"[127.0656579108, 37.5958613127]",투룸,33.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5500
"[127.06528665798741, 37.60122421645243]",투룸,29.7,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.08433986125296, 37.61838859463347]",투룸,33.0,-1,4,True,False,개별 난방,False,False,False,False,False,True,False,True,False,False,False,False,False,False,5400.0
"[127.05728394963984, 37.591079605974286]",1.5룸,23.1,-1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,False,True,False,False,True,False,3900
"[126.91839744858005, 37.584534905207995]",투룸,29.7,6,6,True,True,개별 난방,True,False,False,False,False,False,False,True,False,False,True,False,True,False,16400.0
"[127.0535235214, 37.5639830706]",투룸,75.9,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
"[127.0802975045, 37.6217358802]",원룸,19.8,5,5,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4900.0
"[127.06968796565796, 37.54609163684082]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,4800.0
"[127.05537858890199, 37.59295097457004]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,4600.0
"[127.05255561547006, 37.59113226156713]",원룸,33.0,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,True,False,False,7500.0
"[127.07606057365929, 37.62125215416991]",원룸,26.4,2,5,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6400.0
"[126.95042927741781, 37.501938263741785]",원룸,16.5,4,4,False,False,중앙 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,7100.0
"[127.05979340246562, 37.59150002568959]",1.5룸,26.4,1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7500.0
"[127.08551292539579, 37.53884801419218]",원룸,18.1,3,4,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5200.0
"[126.95029432615526, 37.50079212762181]",원룸,23.1,3,5,False,True,개별 난방,False,True,True,False,True,True,False,False,True,False,True,True,True,False,6600.0
"[127.0566768084129, 37.590759145879936]",원룸,16.5,9,13,False,True,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,7000.0
"[127.07035312795499, 37.54586419068613]",투룸,36.3,3,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,8000.0
"[127.0762010799, 37.6212989149]",원룸,19.8,5,5,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,False,True,False,False,7000.0
"[127.0478804977, 37.5611383451]",1.5룸,16.5,2,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,5500.0
"[127.0749069148, 37.54613889741576]",원룸,23.14,2,3,False,False,개별 난방,True,True,True,True,True,True,False,False,True,True,False,False,False,False,5400
"[126.9539158319, 37.5112812956]",투룸,39.6,5,6,True,True,개별 난방,False,True,True,False,False,False,False,True,False,True,False,False,True,False,23000.0
"[127.04223124897182, 37.56254605564246]",원룸,19.799999999999997,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0
"[127.0656579108, 37.5958613127]",투룸,42.9,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500
"[127.0735126117, 37.6196428033]",쓰리룸,66.0,3,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
"[127.0666785453, 37.5975690198]",투룸,42.9,1,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7500
"[127.04096733529096, 37.56112292633207]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,6300.0
"[127.07634082189702, 37.6250289110371]",원룸,26.4,3,3,True,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,5900.0
"[127.038737127, 37.5644825939]",원룸,26.45,1,3,False,False,개별 난방,True,True,True,True,True,True,False,True,True,False,True,False,False,False,6000.0
"[126.94910819066993, 37.50218277554737]",원룸,26.4,6,8,True,True,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,True,False,4400.0
"[127.0733805378198, 37.61895092700732]",원룸,23.1,4,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,6200.0
"[127.06981900168275, 37.545846487728895]",원룸,26.4,4,5,True,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,8000.0
"[127.05881513068964, 37.59152214101625]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6000.0
"[127.04061571028356, 37.56389090908546]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,5500.0
"[127.0606320342, 37.5924186096]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,True,True,False,False,False,True,True,False,False,False,False,3200
"[127.05300363084022, 37.56506450051553]",원룸,19.8,5,5,False,False,중앙 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0
"[127.0702199402823, 37.54381359602945]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,True,False,True,False,False,True,True,False,False,True,False,4600.0
"[127.04960144367598, 37.589320743588445]",원룸,16.5,1,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4300.0
"[127.06988612984647, 37.5450247369284]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6000.0
"[127.06144353070698, 37.59886928814118]",원룸,23.1,3,7,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8200.0
"[127.058834121, 37.5926321536]",투룸,33.0,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3200
"[127.07432432448356, 37.620341461235945]",1.5룸,26.4,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,7400.0
"[127.08349563241661, 37.5399883215543]",오피스텔,36.3,3,10,True,True,개별 난방,True,True,True,False,False,True,False,True,False,True,False,False,False,False,8800.0
"[127.04700300291884, 37.56240730091268]",원룸,13.2,1,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4000
"[127.07756247196984, 37.61897348003607]",원룸,19.8,7,13,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,6550.0
"[127.0510034759, 37.5864585936]",1.5룸,23.1,0,2,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3500
"[127.0425343917163, 37.56221077611486]",원룸,23.1,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5300.0
"[127.05571301456445, 37.59803961665871]",원룸,19.8,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,3800.0
"[127.05061727101965, 37.591291683321984]",1.5룸,29.7,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,9500.0
"[127.055034825, 37.5628074766]",투룸,49.5,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
"[127.0420774403, 37.5627623497]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,8500.0
"[127.08070103146223, 37.621987881391604]",원룸,16.5,2,3,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5400.0
"[127.04023885854808, 37.561894429996926]",원룸,13.2,2,4,False,False,중앙 난방,False,True,True,True,True,True,True,True,True,True,True,True,True,True,6400.0
"[127.04706221671282, 37.56297670708571]",원룸,23.1,3,3,False,False,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3500
"[127.03967567210759, 37.55850326840787]",원룸,13.2,3,4,False,False,중앙 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5500.0
"[127.07183892632095, 37.54706703055185]",오피스텔,23.3,7,14,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,8600.0
"[127.03978097612033, 37.56072328946371]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,False,False,True,True,False,True,False,True,False,6500.0
"[127.07192862023719, 37.54619841309728]",원룸,16.5,2,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,True,True,False,True,False,5500.0
"[127.0867879269278, 37.54162216312849]",쓰리룸,42.9,2,4,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8500
"[126.91839744858005, 37.584534905207995]",투룸,46.2,6,6,True,True,개별 난방,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16700.0
"[126.95658646912011, 37.50900096391598]",원룸,16.5,1,1,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,True,True,False,4800.0
"[127.06854483024591, 37.54337128861036]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,5700.0
"[127.074888557, 37.5458866294]",쓰리룸,59.4,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
"[127.07328001178894, 37.61808604118474]",원룸,19.8,4,6,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,5400.0
"[127.07182095554835, 37.622627915375396]",투룸,49.5,4,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9500
"[127.05742626493986, 37.593569878392586]",투룸,52.8,4,6,True,True,개별 난방,False,True,True,True,True,True,True,True,True,True,False,False,False,False,10000.0
"[127.0115815910941, 37.50785869183153]",쓰리룸,85.0,25,29,True,True,개별 난방,False,True,True,True,False,True,True,True,True,True,False,True,True,True,48000.0
"[127.05814876737918, 37.590772845782205]",원룸,19.8,5,9,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7100.0
"[127.052703682509, 37.56345725757805]",1.5룸,29.7,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.0646344116, 37.596024056]",투룸,31.3,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
"[127.06955262004719, 37.54657104803664]",원룸,16.5,3,8,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,5500.0
"[127.04840188618785, 37.59028350135743]",투룸,39.6,1,1,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,True,False,13500.0
"[127.06745083878216, 37.59507824117557]",원룸,16.5,0,2,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2700
"[127.07629184856275, 37.62587947418088]",원룸,23.1,3,4,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,3900.0
"[127.07753630155604, 37.619950167832855]",원룸,23.1,2,6,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5000.0
"[127.0579615203, 37.5946075591]",쓰리룸,59.5,2,5,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,10000
"[127.05883704711489, 37.59059591024179]",원룸,16.5,6,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,6600.0
"[127.07286306475791, 37.62260565280007]",원룸,19.8,3,3,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4900.0
"[127.006484424694, 37.57684682256192]",투룸,49.5,3,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,True,False,False,8400.0
"[127.06218713806332, 37.59433871487294]",투룸,49.5,1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,6000
"[127.05979340246562, 37.59150002568959]",투룸,39.6,4,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9500.0
"[127.06255988518286, 37.59594588660986]",원룸,29.7,8,10,False,True,개별 난방,False,True,True,False,False,True,False,False,True,False,True,False,True,False,6500.0
"[126.9648982675031, 37.50691699903845]",원룸,16.53,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,3000
"[127.0028754141, 37.5765442315]",투룸,59.4,5,5,True,True,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15700.0
"[127.05167104559246, 37.562899096283246]",원룸,39.6,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6000
"[127.0781343184977, 37.62422766075282]",원룸,16.5,1,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,4900.0
"[127.07294675528533, 37.545891448898516]",원룸,19.8,6,9,True,True,개별 난방,False,True,True,True,True,True,False,True,False,True,False,False,True,False,7100.0
"[127.08433986125296, 37.61838859463347]",투룸,39.6,3,4,True,False,개별 난방,False,False,False,False,False,False,False,True,False,False,True,False,True,False,7400.0
"[127.05883704711489, 37.59059591024179]",원룸,16.5,2,7,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7000.0
"[127.0547016168, 37.5900536999]",원룸,13.2,4,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5000.0
"[127.05631451879663, 37.59681758724903]",원룸,39.6,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,5800.0
"[127.00692816781192, 37.57659451892435]",1.5룸,33.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.06903706645238, 37.54706509792205]",쓰리룸,59.4,8,11,True,True,개별 난방,False,False,False,False,False,True,False,True,False,True,False,False,True,False,19000.0
"[126.9231231895, 37.5822855947]",원룸,19.8,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3000
"[127.07864188498382, 37.62430661041558]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,False,False,True,False,True,False,True,False,False,True,False,5400.0
"[127.0564314686, 37.5897393403]",원룸,23.1,1,1,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6500.0
"[126.95362874487083, 37.50729513875174]",1.5룸,42.9,3,4,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,13600.0
"[127.07606057365929, 37.62125215416991]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,6400.0
"[127.0542339764, 37.5884681691]",원룸,16.5,4,4,False,False,개별 난방,False,True,True,False,False,True,False,False,True,False,True,False,False,False,6000.0
"[126.91594996436845, 37.59033197560708]",원룸,19.8,5,8,False,False,개별 난방,False,True,True,False,False,True,True,True,True,False,True,False,True,False,5500.0
"[126.95267071560576, 37.49844327970029]",1.5룸,19.8,2,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,4600.0
"[127.00404814492889, 37.57514224965052]",아파트,22.17,14,15,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,9700.0
"[126.91586893248547, 37.58989583770665]",원룸,16.5,8,8,False,True,개별 난방,False,True,True,True,False,True,False,False,True,True,False,False,True,False,4500.0
"[127.04058205545655, 37.560272518426444]",원룸,16.5,3,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,8600.0
"[127.05494470096444, 37.56338415621336]",쓰리룸,49.5,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
"[126.9141687916, 37.5874835583]",1.5룸,33.0,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4500
"[126.91594996436845, 37.59033197560708]",원룸,16.5,5,8,False,True,개별 난방,False,True,True,False,False,False,True,True,False,False,True,False,True,False,5500.0
"[127.06016837909333, 37.59595794186931]",원룸,16.5,4,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,4000
"[127.0771692626, 37.5453265416]",투룸,39.6,-1,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,3800
"[127.0653729351834, 37.596290342708414]",쓰리룸,46.2,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
"[127.06296838615505, 37.596961987489095]",원룸,19.8,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3300
"[127.03871000687552, 37.564569098476625]",원룸,23.1,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6500.0
"[127.009099844, 37.5612522187]",원룸,19.8,3,3,False,False,개별 난방,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.05781879482787, 37.59161273247698]",원룸,16.5,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5500.0
"[127.057675248, 37.5934075785]",원룸,19.8,2,3,False,False,개별 난방,False,True,False,False,False,False,False,False,True,True,False,False,False,False,3600
"[127.0807329026, 37.5382531148]",쓰리룸,66.0,-1,3,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11500
"[127.0880073668374, 37.53940480146167]",투룸,52.8,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16100.0
"[127.066636443, 37.5960697943]",투룸,39.6,1,1,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,6500
"[127.0557244972241, 37.58914141721996]",원룸,23.1,2,5,False,True,중앙 난방,False,True,False,True,True,False,False,False,True,False,True,False,False,False,5000.0
"[127.03940455935134, 37.559480040000466]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,6000.0
"[127.04035581860448, 37.5605032511606]",원룸,26.4,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,8500.0
"[127.05875805345978, 37.599573428478095]",투룸,49.5,4,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,19600.0
"[127.08266229932154, 37.621409891926845]",원룸,23.1,3,5,False,False,중앙 난방,False,True,True,False,True,True,False,True,True,True,False,False,True,False,5800.0
"[127.05442875947782, 37.56363667416116]",1.5룸,33.0,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[126.95168312035143, 37.50073143541015]",원룸,19.8,1,5,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5100.0
"[127.07345156995821, 37.622071903507475]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,False,False,True,False,5400.0
"[127.06144353070698, 37.59886928814118]",오피스텔,19.8,5,7,True,True,개별 난방,True,True,True,True,True,True,False,True,True,True,False,True,True,False,7700.0
"[127.06799488244219, 37.54584755218874]",1.5룸,19.8,2,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5400.0
"[127.00127669871426, 37.561497633640556]",원룸,42.9,4,5,False,True,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,False,False,11000.0
"[127.00800360479042, 37.555305716566856]",원룸,23.1,1,1,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
"[127.07623227380982, 37.62078713387061]",원룸,29.7,3,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,5400.0
"[127.0658805145, 37.5966144173]",쓰리룸,52.8,1,1,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
"[127.08037532991452, 37.62247824072523]",원룸,23.1,1,4,False,False,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,True,False,4000
"[127.05943552501687, 37.591402899303276]",쓰리룸,79.2,2,4,False,False,개별 난방,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10500
"[126.95161767101203, 37.504014673317066]",원룸,16.5,2,4,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6600.0
"[127.0549664405, 37.5991211558]",원룸,23.1,2,4,True,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,9000.0
"[126.9257866205, 37.5770795554]",원룸,26.4,1,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,4000
"[127.0567251026, 37.5947162788]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,True,True,True,False,False,True,True,False,False,False,False,5500
"[126.9539385528988, 37.51111912366438]",투룸,44.2,5,6,True,True,개별 난방,False,True,True,False,False,False,False,True,False,False,True,False,True,False,11500.0
"[127.0357225515658, 37.55652233660196]",1.5룸,49.5,4,5,False,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,15300.0
"[127.0568261554, 37.5906113114]",원룸,19.8,6,7,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,7000.0
"[127.07850587062845, 37.6199206951723]",원룸,16.5,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,4100.0
"[127.0678444783, 37.5946239159]",투룸,42.9,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
"[126.9495017708458, 37.50215771629051]",원룸,26.4,4,6,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5200.0
"[127.0816470525, 37.6211186789]",1.5룸,26.4,2,4,True,False,개별 난방,False,True,True,False,True,False,False,False,True,False,True,False,True,False,7900.0
"[127.0549664405, 37.5991211558]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,9000.0
"[126.9504054908, 37.5037042247]",원룸,23.1,2,4,True,False,개별 난방,True,True,True,True,True,True,True,True,True,False,True,True,True,False,5100.0
"[127.0778872477562, 37.62627846993502]",원룸,16.5,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5400.0
"[127.08070103146223, 37.621987881391604]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5400.0
"[127.06051143332073, 37.594501764341416]",원룸,23.1,1,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,5000.0
"[127.07634082189702, 37.6250289110371]",원룸,18.1,3,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,5900.0
"[126.92409734474526, 37.5817780647998]",원룸,16.5,1,4,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4800.0
"[127.0549664405, 37.5991211558]",원룸,16.5,4,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6000.0
"[127.0633106271, 37.5946048111]",원룸,23.1,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5500.0
"[126.91464512937411, 37.586777525534885]",쓰리룸,66.0,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
"[127.07616399795926, 37.620480842220715]",원룸,13.2,-1,3,False,False,개별 난방,False,True,True,False,False,True,False,False,True,True,False,False,False,False,4300.0
"[127.0827247493, 37.5427603387]",쓰리룸,59.4,4,6,True,True,개별 난방,False,True,False,False,False,False,False,True,False,True,False,False,True,False,26300.0
"[127.0579085758391, 37.59057834956503]",원룸,26.4,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,False,False,6600.0
"[127.0627793877, 37.5930445773]",원룸,14.9,1,1,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3300
"[127.0448016363, 37.5606169754]",원룸,19.8,2,2,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5500.0
"[127.07503231305844, 37.626017231795146]",원룸,19.8,3,4,True,False,중앙 난방,False,True,True,True,True,True,True,True,True,False,True,False,True,False,4800.0
"[127.05319320985886, 37.56425351873057]",1.5룸,29.7,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500
"[127.08693561590373, 37.54407998059013]",원룸,19.8,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3000
"[126.9134562533915, 37.580959848852316]",투룸,44.5,3,5,True,True,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,15400.0
"[127.07268029530375, 37.54650429243888]",투룸,46.2,8,8,False,True,개별 난방,False,True,True,True,False,True,False,True,True,True,False,False,True,False,11000.0
"[127.05368164337483, 37.56351087674485]",쓰리룸,59.4,1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
"[127.05943597212807, 37.59196511807082]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0
"[127.05868769284105, 37.59072933143234]",원룸,13.2,3,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,6100.0
