,Unnamed: 0,id,loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price,distance_park,distance_md,distance_gn
480,480,566537acf3242d794152a719,"[127.07689787077975, 37.62475464933855]",원룸,23.1,3,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5400.0,8.41559061979,13.9144369171,13.863126791
481,481,57e3aa102902287f382c212f,"[127.0787747512, 37.6256940414]",원룸,16.5,-1,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,6400.0,8.36597489633,14.1450666729,14.0557109218
482,482,57e897846ed1404287b8d2f8,"[127.0772873651, 37.6245778014]",투룸,36.3,3,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500.0,8.37675373212,13.9484614673,13.8747952214
483,483,57b3cad1725a1c715a1accec,"[127.07648130590718, 37.62504683980037]",원룸,16.5,2,4,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4900.0,8.46495421792,13.8820039033,13.8586657106
484,484,5772038288f4c54cb2586b4a,"[127.07601525461706, 37.625692247462325]",원룸,19.8,1,4,True,False,개별 난방,False,False,True,True,True,True,False,True,True,True,False,True,True,False,3900.0,8.54412649021,13.8579739351,13.8782765201
485,485,57ac0a67d8e0fd304d055755,"[127.07445553409863, 37.62469855254792]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4900.0,8.57488328085,13.6582801274,13.703787299
486,486,57bc17d74e927c54c6fd538d,"[127.07825921984953, 37.62667105395629]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,False,True,True,True,True,True,False,True,True,True,False,6400.0,8.47336478382,14.1281474458,14.0962678959
487,487,57ef6f0c54cf127e8485f6a9,"[127.0754707616, 37.6249501839]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,4800.0,8.52490751111,13.773275378,13.7870285556
488,488,57c3cc165b4ad2735233083a,"[127.07398427189912, 37.62467362133679]",원룸,13.2,-1,3,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,3900.0,8.60528109698,13.6084165599,13.6723946858
489,489,56fe0dfa695e924d8a230fce,"[127.07674537969118, 37.626279218137334]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,False,False,False,5400.0,8.54050825872,13.9560965196,13.9694883556
490,490,57d21bba5dacf056c2bb09ab,"[127.08041218680057, 37.627249841674995]",원룸,6.6,8,15,True,True,개별 난방,False,True,False,False,True,True,False,False,False,False,False,False,False,False,3100.0,8.38501421527,14.3738229223,14.2800026364
491,491,57d39c419866a8144c1c5f36,"[127.0773600572, 37.6247651591]",원룸,14.8,2,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,5400.0,8.38613825897,13.9630040939,13.8936945065
492,492,57a858ed8dbc442f7a84cb2b,"[127.07957324279555, 37.626634135669455]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5900.0,8.3884642693,14.2633912948,14.1787205669
493,493,57ef7c74fca8c310408b149d,"[127.07634082189702, 37.6250289110371]",원룸,18.1,-1,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,4400.0,8.4728831953,13.8667131108,13.8483288924
494,494,57ef7e8c4a33157e9a1d4a5a,"[127.07634082189702, 37.6250289110371]",원룸,18.1,3,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,True,True,False,True,False,6400.0,8.4728831953,13.8667131108,13.8483288924
495,495,57e3ad98836c517f395ab3df,"[127.0787747512, 37.6256940414]",원룸,13.2,3,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,4900.0,8.36597489633,14.1450666729,14.0557109218
496,496,57b3c88b6812307154eb9981,"[127.07648130590718, 37.62504683980037]",원룸,16.5,2,4,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5400.0,8.46495421792,13.8820039033,13.8586657106
497,497,57bd4f8c1bba9c31bbf012ec,"[127.07648130590718, 37.62504683980037]",원룸,18.1,1,3,False,False,개별 난방,False,True,True,False,True,True,True,True,True,False,True,True,True,False,5400.0,8.46495421792,13.8820039033,13.8586657106
498,498,577cbb358f10344887ad858d,"[127.07423751672944, 37.62417251356776]",원룸,18.1,2,5,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5400.0,8.55109070104,13.6157046693,13.6497003724
499,499,57d24d03a6bd8d75cc45c658,"[127.07825921984953, 37.62667105395629]",1.5룸,28.0,2,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,12400.0,8.47336478382,14.1281474458,14.0962678959
500,500,57e3acc82d6c387f38a5cd4f,"[127.0787747512, 37.6256940414]",원룸,13.2,2,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,5400.0,8.36597489633,14.1450666729,14.0557109218
501,501,57ca86045a133e3f738d1dfa,"[127.07370857785524, 37.62538737542333]",원룸,16.5,4,7,True,True,개별 난방,False,True,True,False,True,True,True,True,True,True,False,False,True,False,5000.0,8.67664638518,13.6072037891,13.7102923282
502,502,57ee28b1bdc70439776eb9ee,"[127.07648130590718, 37.62504683980037]",원룸,14.8,-1,3,False,False,개별 난방,False,True,True,False,True,True,True,True,True,False,True,False,True,False,3600.0,8.46495421792,13.8820039033,13.8586657106
503,503,57bd497219e8130c0b7204b5,"[127.07826188823938, 37.62489430648247]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,False,False,5400.0,8.33758948744,14.0618732998,13.9619243371
504,504,57b4618e2efb6e2c707f344e,"[127.07451000834486, 37.624799428689116]",원룸,19.8,4,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5900.0,8.5786157753,13.667769076,13.7149536648
505,505,57d60aeea174ce6a3120a63d,"[127.07634082189702, 37.6250289110371]",원룸,16.5,3,4,True,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,5900.0,8.4728831953,13.8667131108,13.8483288924
506,506,57b8680beedebf6ee6dfd442,"[127.07825921984953, 37.62667105395629]",원룸,13.2,2,3,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,False,False,False,False,4900.0,8.47336478382,14.1281474458,14.0962678959
507,507,57cd6185c95984631bc47eec,"[127.07503231305844, 37.626017231795146]",원룸,14.8,1,4,True,False,중앙 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,3200.0,8.63372313383,13.7685072162,13.8412777169
508,508,57b7f1e20de3390146d0542f,"[127.07598367938213, 37.625832821721524]",원룸,13.2,3,4,True,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,4000.0,8.55675499009,13.8600506826,13.8870300562
509,509,5784596839a4c670bcf53118,"[127.07610113406513, 37.625483163190275]",원룸,19.8,1,4,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5500.0,8.52277602331,13.8589506249,13.8677412602
510,510,57b5273180c0443ae2fb0048,"[127.08071263387981, 37.62433764768919]",원룸,16.5,3,4,True,False,개별 난방,False,True,True,False,True,True,False,False,True,True,False,False,False,False,4350.0,8.14051043334,14.2979384798,14.0817476811
511,511,5783549e1c9c615b6bf1a575,"[127.07825921984953, 37.62667105395629]",원룸,19.8,1,3,False,False,개별 난방,False,True,True,False,False,True,True,True,True,False,True,True,True,False,6400.0,8.47336478382,14.1281474458,14.0962678959
512,512,57c13c8980bb036508878f82,"[127.07825921984953, 37.62667105395629]",1.5룸,26.4,2,3,False,False,개별 난방,False,True,False,False,False,False,False,True,False,False,True,False,True,False,12400.0,8.47336478382,14.1281474458,14.0962678959
513,513,57b31f86137f5a4fce37102a,"[127.13111120734396, 37.52566599913714]",투룸,39.6,-1,3,True,False,개별 난방,True,True,False,False,False,True,False,False,False,False,False,False,False,False,6700.0,2.60397954697,19.2149296393,14.1887329426
514,514,578324937075225b676b9f98,"[127.0609270637942, 37.58763959497401]",원룸,19.8,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5300.0,5.46666897801,11.123372973,10.0253014247
515,515,578085f342468b43e8a78354,"[127.06195395176722, 37.58622990789324]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,True,False,5500.0,5.31962627079,11.2130780955,9.99281407528
516,516,57eb1aedf9ef65477b43b6d2,"[127.0606729082, 37.5869765953]",투룸,33.0,3,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4300.0,5.41169072243,11.082892711,9.95909472091
517,517,57e48f87e6104655123c3e0c,"[127.0621374733, 37.589080552]",원룸,23.1,2,6,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,9500.0,5.57584865341,11.2855938091,10.2141154022
518,518,56cc19ddd3f8386fdad406c2,"[127.06098595394553, 37.58765758441394]",원룸,16.5,-1,4,False,False,중앙 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.46715169392,11.130281943,10.0306431582
519,519,57e7bac3e94a7770a24e830f,"[127.0530631404, 37.5851278202]",투룸,33.1,1,3,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3600.0,5.47125190079,10.1988678209,9.32212665854
520,520,569898c56e80c2575b87cb25,"[127.06026177449127, 37.588205759818685]",원룸,19.8,2,4,False,False,개별 난방,False,True,False,True,True,True,True,True,True,False,True,False,False,False,5000.0,5.53139009055,11.0597075704,10.0221247567
521,521,57357aee9bb2b268861886b6,"[127.06058349396184, 37.58841102141911]",원룸,16.5,2,5,False,False,개별 난방,False,True,False,True,True,True,False,True,False,True,False,False,True,False,4000.0,5.54337173297,11.099495788,10.0590401883
522,522,57ea251a57c70418cd2cd0e3,"[127.05997496651915, 37.58635346501256]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0,5.37023444306,10.9937233889,9.86557367077
523,523,56a824f668d6192ad70183fe,"[127.06058123026627, 37.585617945257155]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.29067543836,11.048843665,9.85296819165
524,524,56b41a269ef8bb54d87e4fbc,"[127.05857257668167, 37.588318333192404]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,True,True,True,True,False,True,False,True,False,False,False,4100.0,5.58002000646,10.8735323063,9.91807629116
525,525,57d2735d5e39fa36882b4049,"[127.05737640732605, 37.58762335444703]",투룸,39.6,2,4,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000.0,5.5490265441,10.7268087084,9.78742646898
526,526,54ae5490e4b0ff9afaba31b3,"[127.05697328481037, 37.587555074272046]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,True,False,True,False,False,True,False,True,False,True,False,5500.0,5.55424470008,10.6805507639,9.75608394062
527,527,57e8f82d45636418e88d22e3,"[127.0552019406955, 37.58680629004415]",투룸,59.4,1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8500.0,5.54212454137,10.4687355919,9.58549518526
528,528,57ada90c4760335f7edad61c,"[127.05412439473218, 37.58724286952245]",원룸,23.1,1,2,False,False,개별 난방,False,True,True,True,False,False,False,True,True,False,True,False,False,False,6300.0,5.61686261432,10.3569820543,9.55119964038
529,529,578f2fc440eae64c462eceb1,"[127.06280616466702, 37.587180905840455]",원룸,19.8,2,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,6000.0,5.39218603184,11.3250986151,10.1214796534
530,530,57c51bcf1a9e780f2fb549d2,"[127.0611251763396, 37.58622313203151]",원룸,16.5,3,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5500.0,5.33441182754,11.1201655194,9.93481611772
531,531,57e6392d116f4b33c175a576,"[127.05339446096878, 37.5861403868217]",원룸,19.8,2,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,5000.0,5.54675184777,10.254503522,9.42079414643
532,532,56ef79acd1e0d92bb5915978,"[127.06113529503499, 37.587520556285746]",투룸,59.4,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6000.0,5.45184852903,11.1444452771,10.0307496895
533,533,555c4812e4b057d97f4db30e,"[127.0609730846194, 37.588536959759686]",원룸,24.8,2,5,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,8500.0,5.54713513227,11.1453463162,10.094713298
534,534,57c9075ee7e82b4f06e9111a,"[127.06280616466702, 37.587180905840455]",원룸,16.5,4,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,8000.0,5.39218603184,11.3250986151,10.1214796534
535,535,57aebde1e95bc627844ebec4,"[127.06129224826148, 37.585621182173895]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,False,False,6000.0,5.27659338716,11.1285660463,9.90240400007
536,536,56dd0e68b1ab0f26bd5567e8,"[127.0616253285205, 37.588630324248214]",원룸,23.1,3,4,True,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7500.0,5.54360129285,11.2198686638,10.145961017
537,537,5678dba44d7dc6520f851e26,"[127.06114900253475, 37.58766831197083]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,True,True,True,True,True,True,True,False,False,True,False,6000.0,5.46498872669,11.1486903711,10.0425647228
538,538,56a70e0b34d0391c0306557e,"[127.05688275391587, 37.58761638543153]",원룸,23.1,3,4,True,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,True,False,5300.0,5.56229346572,10.6716321108,9.75486803505
539,539,57eb8690c387171b02600bb5,"[127.05997496651915, 37.58635346501256]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.37023444306,10.9937233889,9.86557367077
540,540,55602d93e4b0772aacae677e,"[127.06139445023257, 37.58874937556095]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,4500.0,5.558551229,11.1963947766,10.1390148967
541,541,57f1ec0ec5cf0e1def0446d5,"[127.06280172362403, 37.58728542334984]",투룸,29.7,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,8500.0,5.40178261911,11.3264630379,10.1287651052
542,542,57ad4b3da4274638ca90af5c,"[127.06213208156305, 37.58804261149716]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,6500.0,5.48145355303,11.2653923826,10.13754109
543,543,56cec521dad8d3591a2f2bf7,"[127.0565384745567, 37.58750482775405]",원룸,23.1,3,4,True,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,5300.0,5.56238092006,10.6311066817,9.72418875582
544,544,57f2079021abe534bee56890,"[127.0549472824, 37.5853864441]",투룸,39.6,1,3,False,False,개별 난방,False,True,True,False,False,True,False,True,False,True,False,False,True,False,6000.0,5.42572167299,10.4141752763,9.4609799245
545,545,57b68a5a66793b43e3ef5544,"[127.06058123026627, 37.585617945257155]",원룸,19.8,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0,5.29067543836,11.048843665,9.85296819165
546,546,5704d0503e252650ea760b8f,"[127.0618111641041, 37.58881042556345]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0,5.55673939633,11.2440291589,10.1719183446
547,547,57871f91df6a7e454ec8ea86,"[127.06069607039207, 37.58761448618639]",원룸,16.5,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5500.0,5.46897575829,11.0971115126,10.0077238553
548,548,5783210ec356db2628a696ce,"[127.0609270637942, 37.58763959497401]",원룸,19.8,-1,5,False,False,중앙 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4800.0,5.46666897801,11.123372973,10.0253014247
549,549,55b08e461fc1a554d740927e,"[127.05968992820733, 37.586699590715874]",원룸,29.7,2,2,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,4000.0,5.40786152067,10.9680130424,9.87184566251
550,550,57d76ae0a11f2f10f452d996,"[127.06252024709164, 37.586463867432165]",원룸,19.8,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0,5.3313505509,11.2805280938,10.0493978032
551,551,57d0fb144175571ceaeb2916,"[127.0629558293, 37.587433104]",투룸,39.6,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,8500.0,5.41292425133,11.3463370406,10.1502695491
552,552,57b2a1644e24100a0fcab596,"[127.06106138167351, 37.58574383685827]",원룸,16.5,3,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,5000.0,5.29223972084,11.1047787677,9.89534566075
553,553,57c7ce8b4f950b6cc6836a6b,"[127.05724494560332, 37.58746123960414]",원룸,19.8,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.53821198889,10.7090572039,9.7666252348
554,554,57a30c99d65a504a8cfdf8af,"[127.05491611600947, 37.586114460901776]",원룸,23.1,-1,3,False,False,개별 난방,False,False,True,False,True,True,False,True,True,False,True,False,True,False,5000.0,5.49073052808,10.4239071601,9.51449170285
555,555,57c3f8049e006a39eb337fe9,"[127.06073692987113, 37.587737000160324]",원룸,6.6,4,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,6000.0,5.47925287334,11.1039414883,10.0195498292
556,556,575fd49714117f08908143a6,"[127.0594287205925, 37.58854135138335]",원룸,16.5,-1,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5500.0,5.57983964918,10.9732647,9.99140727079
557,557,57b3eb7c6b60ef1736296734,"[127.06195612042758, 37.58884638926244]",원룸,26.4,3,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,8500.0,5.5575455818,11.2608809887,10.1844755317
558,558,57cf8c20795270144f4d4182,"[127.0606729082, 37.5869765953]",투룸,33.0,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000.0,5.41169072243,11.082892711,9.95909472091
559,559,57bbd78ab4aab206ca0cd4f2,"[127.06195612042758, 37.58884638926244]",원룸,19.8,1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7500.0,5.5575455818,11.2608809887,10.1844755317
560,560,57eb7b5872f4bf663b78f77c,"[127.0550923829, 37.5856314466]",투룸,39.6,-1,2,False,False,개별 난방,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6000.0,5.44234205823,10.4347958737,9.48891953753
561,561,5791ff445efa347fad619f01,"[127.06062801150813, 37.587459550435206]",원룸,16.5,-1,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.45632280202,11.0866567837,9.99165509381
562,562,57ece239652e0025b03c0e10,"[127.06172012975553, 37.58825906582165]",원룸,19.8,3,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0,5.50818650893,11.2234342799,10.1251140436
563,563,57ae893bb56d210272ef1677,"[127.0618111641041, 37.58881042556345]",원룸,23.1,3,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6500.0,5.55673939633,11.2440291589,10.1719183446
564,564,57dbdc9fc67a4d16fd4e6a38,"[127.0585725766817, 37.5883183331924]",원룸,17.0,3,4,False,False,지역 난방,False,True,True,True,True,True,False,False,True,True,False,False,False,False,4100.0,5.58002000642,10.8735323063,9.91807629113
565,565,57a58bb5d51dcb6de8f6e80e,"[127.06159331410679, 37.588251924123945]",원룸,19.8,3,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5900.0,5.50978107659,11.2091468724,10.1159069139
566,566,57a0490df62540496de14cd4,"[127.05668780710276, 37.58734618142706]",원룸,19.8,-1,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,5700.0,5.54389399796,10.6447272857,9.72179012433
567,567,56d018457ce7b54c6fc493e8,"[127.06098595394553, 37.58765758441394]",원룸,16.5,3,4,False,False,중앙 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7700.0,5.46715169392,11.130281943,10.0306431582
568,568,57bbc8b14947e213ccda96c8,"[127.05847483484243, 37.57916068681868]",원룸,16.5,3,3,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3000.0,4.76377035763,10.7165656513,9.23607204487
569,569,56a6e9224c1ed77e51407815,"[127.0618586830387, 37.58603173943821]",원룸,16.5,3,3,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,6500.0,5.30330687669,11.1990066939,9.97174783928
570,570,57d3cbf80db7ce1626b1c115,"[127.05440013570117, 37.5865291565219]",원룸,19.8,5,5,False,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,False,False,7000.0,5.54475003283,10.3740420991,9.51358673769
571,571,579331fa867bfe6437c72844,"[127.0576382292206, 37.58651680786689]",투룸,39.6,2,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7200.0,5.44302873503,10.7353815851,9.72125676272
572,572,57ac5963e63a826bd4f76f2b,"[127.05464053692347, 37.587040809363224]",원룸,19.8,2,5,False,True,개별 난방,False,True,True,False,False,True,False,True,False,False,True,False,False,False,6500.0,5.58143503267,10.4105969009,9.56796642878
573,573,554c544fe4b0a17d37b718c6,"[127.06204700764991, 37.589217550378116]",원룸,16.5,2,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,5000.0,5.58980851145,11.2781564959,10.2180153895
574,574,5787379f477e44454fddc96a,"[127.05602219114579, 37.587515885828964]",원룸,18.1,2,5,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,5000.0,5.57887105636,10.5737650307,9.69189915941
575,575,579ffcbfd38a3b4c2131389e,"[127.06114900253475, 37.58766831197083]",투룸,29.7,4,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,8500.0,5.46498872669,11.1486903711,10.0425647228
576,576,56ac2bd7560de255652b17e8,"[127.0618652878028, 37.588540099480916]",원룸,23.1,-1,4,True,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,6000.0,5.53122410798,11.2449240404,10.1557244288
577,577,57aee7588da29a122b26b817,"[127.05339446096878, 37.5861403868217]",원룸,23.1,2,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,True,False,False,True,False,5000.0,5.54675184777,10.254503522,9.42079414643
578,578,57bfe15fab76dc57c2d2e6ef,"[127.06098887437415, 37.5856862107992]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.28846846501,11.0956751835,9.88611428903
579,579,57cfeef342d73d396473bfd2,"[127.06058349396184, 37.58841102141911]",원룸,19.8,3,4,False,False,개별 난방,False,True,False,True,True,True,False,True,True,False,True,False,False,False,4500.0,5.54337173297,11.099495788,10.0590401883
580,580,56c52bb1a889a36128dda75b,"[127.06098595394553, 37.58765758441394]",원룸,19.8,4,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0,5.46715169392,11.130281943,10.0306431582
581,581,57ce3a63ffafbc4dc813e0b9,"[127.05729030059868, 37.58754771289148]",원룸,14.9,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.54466132462,10.7157622445,9.77610875736
582,582,57e5db47636c1411333d764b,"[127.0598068443, 37.5856579838]",원룸,19.8,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2800.0,5.31130475156,10.9627861797,9.80281609586
583,583,57b7d842b0d56706aedb8371,"[127.06252024709164, 37.586463867432165]",원룸,19.8,-1,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.3313505509,11.2805280938,10.0493978032
584,584,56b54bd124be8b75c08f6ebd,"[127.0600948507855, 37.58900953018013]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4800.0,5.6075745999,11.0566059763,10.0707350796
585,585,565c0a1c160ba95feb68b477,"[127.0610360806, 37.5880359754]",1.5룸,36.3,3,5,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,14500.0,5.50049328192,11.1429075548,10.0619694578
586,586,57bfc9cfead6633e03d02bba,"[127.06051544041922, 37.588263293561354]",원룸,16.5,2,4,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,8500.0,5.53137053194,11.0890954223,10.0434941455
587,587,57ea14f636462047a3947071,"[127.0549472824, 37.5853864441]",투룸,39.6,-1,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000.0,5.42572167299,10.4141752763,9.4609799245
588,588,57e39ecb26efc13e51fc97cd,"[127.05997496651915, 37.58635346501256]",원룸,16.5,3,3,False,False,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,6500.0,5.37023444306,10.9937233889,9.86557367077
589,589,57552da4743dc22af14c1275,"[127.06058349396184, 37.58841102141911]",원룸,26.4,2,4,False,False,중앙 난방,False,True,False,True,True,True,False,True,True,True,False,False,False,False,4500.0,5.54337173297,11.099495788,10.0590401883
590,590,57bad3f849078572991da8b9,"[127.05979350306345, 37.5859643281756]",투룸,39.6,-1,3,False,False,개별 난방,False,True,True,True,True,True,False,False,True,True,False,False,True,False,5800.0,5.3392220194,10.9665908146,9.82450174753
591,591,57e39b9a3caa98318c6a44fc,"[127.05719522730604, 37.587591006643024]",1.5룸,36.3,5,5,False,True,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,True,False,12600.0,5.551176431,10.705986592,9.77319954459
592,592,57ac432833c9c55646cf0f63,"[127.05440013570117, 37.5865291565219]",원룸,9.9,2,5,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6500.0,5.54475003283,10.3740420991,9.51358673769
593,593,57edbde23d136454417b3854,"[127.0541113169052, 37.58794564976405]",투룸,66.0,5,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000.0,5.67892019178,10.3694099262,9.60460481173
594,594,57c940125989951bf4ff3175,"[127.06286855318722, 37.58597354235382]",원룸,16.5,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,6000.0,5.28116518928,11.3111618937,10.0383885356
595,595,57a82b02c7096f70810f1b01,"[127.05697328481037, 37.587555074272046]",1.5룸,23.1,2,5,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,True,False,6000.0,5.55424470008,10.6805507639,9.75608394062
596,596,57298ce3f49f797148dde140,"[127.06014842401014, 37.5880472429504]",투룸,36.3,2,2,False,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8000.0,5.51944387607,11.0440610951,10.002724916
597,597,573d89f4407a2e425e71410e,"[127.0609671535172, 37.58681786897686]",원룸,16.5,1,5,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,5000.0,5.39141406983,11.1129506713,9.967557771
598,598,5747be2f48f755575397425c,"[127.05393312701014, 37.585779744780574]",원룸,23.1,5,5,False,True,개별 난방,False,True,True,True,True,True,False,False,True,False,True,False,True,False,7000.0,5.49567294121,10.3079512494,9.42671175176
